text,label
thầy ơi em biết đơn thức đồng dạng là gì rồi nhưng thu gọn đa thức tiếp sao,SCAFFOLDING
em xác định được a:b = c:d rồi thầy nhưng từ đó suy ra (a+b):(c+d) thầy,SCAFFOLDING
thầy ơi em tính được góc A = 65° trong tam giác cân rồi nhưng tính B và C tiếp sao thầy,SCAFFOLDING
em biết đây là tam giác tù rồi thầy nhưng trực tâm nằm ở đâu thầy ơi,SCAFFOLDING
thầy ơi em tính được P(x) - Q(x) rồi nhưng thu gọn kết quả tiếp thế nào,SCAFFOLDING
em xác định được hai đường phân giác trong tam giác rồi thầy nhưng tìm giao điểm tiếp sao,SCAFFOLDING
thầy ơi em biết y tỉ lệ nghịch với x k=12 rồi nhưng khi x=3 thì y=? thầy,SCAFFOLDING
em tính được bậc đa thức là 3 rồi thầy nhưng số nghiệm tối đa là bao nhiêu thầy,SCAFFOLDING
thầy ơi em xác định được số hữu tỉ âm rồi nhưng so sánh với số hữu tỉ dương thế nào,SCAFFOLDING
em biết tia phân giác của góc ABC rồi thầy nhưng chứng minh điểm nằm trên tia phân giác tiếp,SCAFFOLDING
thầy ơi em tính được dãy x/2 = y/3 rồi nhưng khi x + y = 15 tìm x và y thầy,SCAFFOLDING
em xác định được nghiệm x = 2 và x = -2 rồi thầy nhưng đa thức đó là gì thầy,SCAFFOLDING
thầy ơi em biết hai cạnh tam giác là 3 và 7 rồi nhưng cạnh thứ ba thỏa mãn điều gì thầy,SCAFFOLDING
em tính được (1/2)^n rồi thầy nhưng so sánh với (1/3)^n khi n lớn thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo tìm x trong tỉ lệ thức 3:x = 9:15 thầy,SCAFFOLDING
thầy ơi bài bảo chia số 60 theo tỉ lệ 2:3:5 em không biết làm thầy,SCAFFOLDING
thầy ơi em không hiểu bài nói hai đại lượng tỉ lệ thuận với hệ số tỉ lệ nghĩa là sao,SCAFFOLDING
thầy ơi bài hỏi tìm nghiệm của đa thức P(x) = 2x - 4 em không biết bắt đầu từ đâu,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh hai tam giác bằng nhau theo c.g.c thầy,SCAFFOLDING
thầy ơi bài bảo tìm hệ số tỉ lệ nghịch biết khi x = 3 thì y = 4 em không hiểu,SCAFFOLDING
thầy ơi em không hiểu đề bài về góc so le trong và đường song song thầy giải thích đi,SCAFFOLDING
thầy ơi bài hỏi đơn thức đồng dạng là gì và ví dụ em không hiểu thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh tam giác cân bằng cách dùng đường phân giác thầy,SCAFFOLDING
thầy ơi bài bảo tính P(x) + Q(x) em không biết làm P(x) và Q(x) là gì,SCAFFOLDING
thầy ơi em không hiểu bài bảo biểu diễn số hữu tỉ trên trục số thầy,SCAFFOLDING
thầy ơi bài hỏi trọng tâm G chia đường trung tuyến theo tỉ lệ thế nào em không nhớ,SCAFFOLDING
thầy ơi em không hiểu bài bảo thu gọn đa thức sau khi cộng trừ thầy,SCAFFOLDING
thầy ơi bài bảo tìm x thỏa mãn |x| = 5 em không biết làm thầy,SCAFFOLDING
thầy ơi em không hiểu đề bài về dãy tỉ số bằng nhau và tính chất thầy,SCAFFOLDING
thầy ơi bài hỏi tam giác ABC = tam giác DEF thì cạnh tương ứng là cặp nào em không biết,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh hai đường thẳng song song bằng góc đồng vị thầy,SCAFFOLDING
thầy ơi bài hỏi căn bậc hai số học của 25 là bao nhiêu em không biết định nghĩa thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo tính góc ngoài tam giác tại đỉnh A thầy,SCAFFOLDING
thầy ơi bài bảo chứng minh ba đường trung tuyến đồng quy tại trọng tâm em không hiểu,SCAFFOLDING
thầy ơi em không hiểu đề bài về tỉ lệ thức hoán vị ngoại tỉ thầy,SCAFFOLDING
thầy ơi bài hỏi đa thức bậc mấy và số nghiệm tối đa em không hiểu liên hệ,SCAFFOLDING
thầy ơi em không hiểu bài bảo xác định hai tam giác bằng nhau theo cạnh huyền góc nhọn,SCAFFOLDING
thầy ơi bài bảo chia 120 theo tỉ lệ 1:2:3 em không biết làm thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh tam giác đều từ tam giác cân thầy,SCAFFOLDING
thầy ơi bài hỏi bất đẳng thức tam giác là gì và cách kiểm tra em không biết,SCAFFOLDING
thầy ơi em không hiểu bài bảo rút gọn đa thức bằng cách nhóm hạng tử thầy,SCAFFOLDING
thầy ơi bài bảo tìm x biết y tỉ lệ nghịch với x và y = 6 khi x = 4 em không hiểu,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh hai góc kề bù có tổng 180° thầy,SCAFFOLDING
thầy ơi bài hỏi số vô tỉ là gì và ví dụ em không biết định nghĩa thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo xác định góc trong cùng phía thầy giải thích đi,SCAFFOLDING
thầy ơi bài bảo thu gọn (3x² - 2x + 1) - (x² + x - 2) em không biết bắt đầu đâu,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh điểm nằm trên tia phân giác thầy,SCAFFOLDING
thầy ơi bài hỏi hệ số của đơn thức -5x²y³ là bao nhiêu em không hiểu thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo giải thích tại sao tam giác có ba đường cao đồng quy thầy,SCAFFOLDING
thầy ơi bài bảo tìm nghiệm của P(x) = x² - 5x + 6 em không biết làm thầy,SCAFFOLDING
thầy ơi em không hiểu đề bài về đại lượng tỉ lệ thuận trong thực tế thầy,SCAFFOLDING
thầy ơi bài hỏi bậc của đa thức sau khi thu gọn là bao nhiêu em không hiểu,SCAFFOLDING
thầy ơi em không hiểu bài bảo vẽ và chứng minh tia phân giác của góc ABC thầy,SCAFFOLDING
thầy ơi bài bảo tính lũy thừa (2/3)^4 × (3/2)^4 em không biết làm thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo xác định trọng tâm tam giác bằng trung tuyến thầy,SCAFFOLDING
thầy ơi bài hỏi giá trị tuyệt đối |2x - 3| = 5 em không biết giải thầy,SCAFFOLDING
thầy ơi em không hiểu đề bài bảo tính chất dãy tỉ số bằng nhau áp dụng thế nào,SCAFFOLDING
thầy ơi bài bảo thu gọn đơn thức 3x²y × (-2xy²) em không biết làm thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh tam giác vuông theo cạnh huyền và cạnh góc vuông,SCAFFOLDING
thầy ơi bài bảo tìm tất cả số hữu tỉ x thỏa |x| < 2 em không hiểu,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh ba đường phân giác đồng quy thầy,SCAFFOLDING
thầy ơi bài hỏi đa thức P(x) = 0 có bao nhiêu nghiệm em không biết thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo giải thích mối quan hệ giữa cạnh và góc đối diện thầy,SCAFFOLDING
thầy ơi bài hỏi nếu y = 3x thì x và y tỉ lệ thuận hay nghịch em không biết xác định,SCAFFOLDING
thầy ơi em không hiểu bài bảo viết tỉ lệ thức từ tích ngoại tỉ = tích nội tỉ thầy,SCAFFOLDING
thầy ơi bài bảo tính góc đối đỉnh khi hai đường thẳng cắt nhau em không biết làm,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh tam giác ABC cân tại A thầy,SCAFFOLDING
thầy ơi bài hỏi đơn thức đồng dạng với 3x²y là gì em không biết thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo tìm căn bậc hai số học của số thực thầy,SCAFFOLDING
thầy ơi bài bảo tính P(2) - P(-1) khi P(x) = x² - x + 1 em không biết làm,SCAFFOLDING
thầy ơi em không hiểu bài bảo xác định dấu hiệu nhận biết hai đường thẳng song song,SCAFFOLDING
thầy ơi bài bảo chứng minh ba điểm thẳng hàng dùng tam giác bằng nhau em không hiểu,SCAFFOLDING
thầy ơi em không hiểu bài bảo tính quan hệ giữa cạnh nhỏ nhất và góc đối diện thầy,SCAFFOLDING
thầy ơi bài hỏi đa thức nào thì x = 1 và x = -1 đều là nghiệm em không biết thầy,SCAFFOLDING
thầy ơi em không hiểu đề bài bảo tính (a/b)^m ÷ (a/b)^n thầy giải thích đi,SCAFFOLDING
thầy ơi bài bảo chứng minh trong tam giác cân đường phân giác là đường cao thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo tìm góc kề bù của góc 115° thầy ơi,SCAFFOLDING
thầy ơi bài hỏi đa thức P(x) có bậc 3 thì có tối đa mấy nghiệm em không biết,SCAFFOLDING
thầy ơi em không hiểu bài bảo liệt kê ước của đa thức dạng (x - a)(x - b) thầy,SCAFFOLDING
thầy ơi bài bảo tính chất giao hoán của phép cộng số hữu tỉ là gì em không hiểu,SCAFFOLDING
thầy ơi em không hiểu bài bảo vẽ đường cao từ đỉnh A trong tam giác thầy,SCAFFOLDING
thầy ơi bài bảo tính tổng a + b + c biết a/2 = b/5 = c/3 và a - b = 6 em không hiểu,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh trong tam giác tù trực tâm ở ngoài thầy,SCAFFOLDING
thầy ơi bài hỏi số hữu tỉ dương và số hữu tỉ âm khác nhau thế nào em không biết,SCAFFOLDING
thầy ơi em không hiểu bài bảo tính góc đồng vị khi biết góc so le trong thầy,SCAFFOLDING
thầy ơi bài bảo chia 1000 theo tỉ lệ 2:3:5 em không biết cách làm thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh ba đường trung trực đồng quy thầy,SCAFFOLDING
thầy ơi bài hỏi P(x) = 0 khi x = 3 nghĩa là gì em không hiểu thầy,SCAFFOLDING
thầy ơi em không hiểu đề bài bảo rút gọn phân thức đại số thầy,SCAFFOLDING
thầy ơi bài bảo tìm x khi x/5 = (x-1)/3 em không biết bắt đầu từ đâu,SCAFFOLDING
thầy ơi em không hiểu bài bảo chứng minh hai góc đối đỉnh bằng nhau thầy,SCAFFOLDING
thầy ơi bài hỏi trong tam giác cân tại A thì đường phân giác từ A là gì thầy,SCAFFOLDING
thầy ơi em không hiểu bài bảo tính giá trị biểu thức đại số tại x = -2 thầy,SCAFFOLDING
thầy ơi cho em gợi ý nhỏ về cách tìm x trong tỉ lệ thức thầy,SCAFFOLDING
thầy ơi công thức y tỉ lệ thuận với x là gì thầy nhắc đi,SCAFFOLDING
thầy ơi gợi ý cho em biết khi nào thì hai đường thẳng song song thầy,SCAFFOLDING
thầy ơi công thức tính trọng tâm chia đường trung tuyến thế nào thầy,SCAFFOLDING
thầy ơi cho em một gợi ý về quy tắc nhân lũy thừa số hữu tỉ thầy,SCAFFOLDING
thầy ơi gợi ý đi thầy em biết cần dùng c.g.c nhưng không chắc cạnh nào thầy,SCAFFOLDING
thầy ơi công thức y tỉ lệ nghịch với x là gì thầy ơi,SCAFFOLDING
thầy ơi hint đi thầy bài tam giác cân tính góc thế nào,SCAFFOLDING
thầy ơi gợi ý em biết cách tìm nghiệm đa thức thầy ơi,SCAFFOLDING
thầy ơi nhắc em định nghĩa căn bậc hai số học thầy ơi,SCAFFOLDING
thầy ơi cho em biết cần dùng tỉ lệ thuận hay nghịch trong bài này thầy,SCAFFOLDING
thầy ơi gợi ý em cách kiểm tra ba số có là nghiệm tỉ lệ thức không thầy,SCAFFOLDING
thầy ơi công thức tổng ba góc tam giác là gì thầy nhắc đi,SCAFFOLDING
thầy ơi hint đi thầy em nghĩ cần dùng góc đối đỉnh nhưng không chắc thầy,SCAFFOLDING
thầy ơi gợi ý em cách thu gọn đa thức bằng cách nhóm hạng tử thầy,SCAFFOLDING
thầy ơi nhắc em quy tắc bỏ dấu ngoặc trong đa thức thầy ơi,SCAFFOLDING
thầy ơi cho em biết bài này cần dùng trường hợp bằng nhau nào thầy,SCAFFOLDING
thầy ơi gợi ý em bước đầu để tìm ƯCLN của số hữu tỉ thầy,SCAFFOLDING
thầy ơi công thức tính góc ngoài tam giác là gì thầy ơi,SCAFFOLDING
thầy ơi hint đi thầy em biết liên quan đến dãy tỉ số bằng nhau thầy,SCAFFOLDING
thầy ơi gợi ý cho em biết nội tâm khác trọng tâm thế nào thầy,SCAFFOLDING
thầy ơi nhắc em điều kiện để ba cạnh tạo thành tam giác thầy ơi,SCAFFOLDING
thầy ơi cho em gợi ý về cách chia số theo tỉ lệ thầy ơi,SCAFFOLDING
thầy ơi gợi ý em cách so sánh hai số hữu tỉ thầy ơi,SCAFFOLDING
thầy ơi công thức tính giá trị tuyệt đối là gì thầy nhắc đi,SCAFFOLDING
thầy ơi hint đi thầy bài liên quan đến đường trung trực đồng quy thầy,SCAFFOLDING
thầy ơi gợi ý em bước đầu giải bài bất đẳng thức tam giác thầy,SCAFFOLDING
thầy ơi nhắc em tính chất của dãy tỉ số bằng nhau thầy ơi,SCAFFOLDING
thầy ơi cho em biết bước đầu tiên trong bài chứng minh tam giác bằng nhau,SCAFFOLDING
thầy ơi gợi ý em cách tính diện tích tam giác cân thầy ơi,SCAFFOLDING
thầy ơi công thức lũy thừa số hữu tỉ (a/b)^n là gì thầy,SCAFFOLDING
thầy ơi hint đi thầy bài tam giác vuông bằng nhau dùng trường hợp nào,SCAFFOLDING
thầy ơi gợi ý đi thầy em biết cần dùng tia phân giác nhưng không biết cách vẽ,SCAFFOLDING
thầy ơi nhắc em khi nào thì số hữu tỉ âm chia số hữu tỉ dương ra âm thầy,SCAFFOLDING
thầy ơi cho em gợi ý về cách tìm trực tâm trong tam giác thầy ơi,SCAFFOLDING
thầy ơi gợi ý em cách so sánh lũy thừa của số hữu tỉ cùng cơ số thầy,SCAFFOLDING
thầy ơi công thức x₁y₁ = x₂y₂ dùng trong tỉ lệ thuận hay nghịch thầy,SCAFFOLDING
thầy ơi hint đi thầy bài nghiệm đa thức em biết thay số nhưng chưa chắc,SCAFFOLDING
thầy ơi gợi ý em cách viết đơn thức thu gọn thầy ơi,SCAFFOLDING
thầy ơi nhắc em tính chất hai đường thẳng song song với cát tuyến thầy,SCAFFOLDING
thầy ơi cho em biết bài chia tỉ lệ cần lập tỉ lệ thức như thế nào,SCAFFOLDING
thầy ơi gợi ý em dấu hiệu nhận biết tam giác cân là gì thầy ơi,SCAFFOLDING
thầy ơi công thức nhân hai số hữu tỉ là gì thầy nhắc đi,SCAFFOLDING
thầy ơi hint đi thầy bài về góc đồng vị và song song em không chắc chiều nào,SCAFFOLDING
thầy ơi gợi ý em cách tính P(a) khi P(x) cho trước thầy ơi,SCAFFOLDING
thầy ơi nhắc em cạnh huyền góc nhọn áp dụng thế nào thầy ơi,SCAFFOLDING
thầy ơi cho em gợi ý về cách nhận biết hai đại lượng tỉ lệ thuận hay nghịch,SCAFFOLDING
thầy ơi gợi ý em cách tính bậc của đơn thức thầy ơi,SCAFFOLDING
thầy ơi công thức tính R (số thực) gồm những tập hợp nào thầy ơi,SCAFFOLDING
thầy ơi hint đi thầy em biết tam giác có góc ngoài nhưng không biết công thức,SCAFFOLDING
thầy ơi gợi ý em cách chứng minh hai đường thẳng song song thầy ơi,SCAFFOLDING
thầy ơi nhắc em ba trường hợp bằng nhau của tam giác thường thầy ơi,SCAFFOLDING
thầy ơi cho em biết trọng tâm chia trung tuyến theo tỉ lệ mấy thầy,SCAFFOLDING
thầy ơi gợi ý em cách giải bài tìm x khi biết y tỉ lệ nghịch thầy,SCAFFOLDING
thầy ơi công thức chia đa thức cho đa thức bậc thấp hơn thầy ơi,SCAFFOLDING
thầy ơi hint đi thầy bài về quan hệ cạnh và góc đối diện thầy ơi,SCAFFOLDING
thầy ơi gợi ý em cách rút gọn số hữu tỉ về dạng cơ bản thầy ơi,SCAFFOLDING
thầy ơi nhắc em số vô tỉ là gì và ví dụ thầy ơi,SCAFFOLDING
thầy ơi cho em biết nội tâm là giao điểm của đường nào thầy,SCAFFOLDING
thầy ơi gợi ý em cách tìm nghiệm đa thức bậc 1 thầy ơi,SCAFFOLDING
thầy ơi công thức tam giác cân có đỉnh A thì hai cạnh nào bằng nhau thầy,SCAFFOLDING
thầy ơi hint đi thầy em cần chứng minh tam giác bằng nhau từ hai đường song song,SCAFFOLDING
thầy ơi gợi ý em bước đầu giải bài dãy tỉ số bằng nhau tìm 3 số thầy,SCAFFOLDING
thầy ơi nhắc em tam giác đều có tính chất gì đặc biệt thầy ơi,SCAFFOLDING
thầy ơi cho em gợi ý về cách chia số hữu tỉ thầy ơi,SCAFFOLDING
thầy ơi gợi ý em cách nhân hai đơn thức với nhau thầy ơi,SCAFFOLDING
thầy ơi công thức cộng trừ số hữu tỉ cùng mẫu thầy ơi,SCAFFOLDING
thầy ơi hint đi thầy bài về đường cao đồng quy thầy ơi,SCAFFOLDING
thầy ơi gợi ý em cách so sánh √a và √b khi a > b thầy ơi,SCAFFOLDING
thầy ơi nhắc em tính chất đường phân giác đồng quy là giao điểm cách đều gì thầy,SCAFFOLDING
